case:concept:name,concept:name,time:timestamp
2513,Start Claim,2023-01-06 02:48:00
2513,Validate Claim Data,2023-01-06 02:56:00
2513,Check Credit Score,2023-01-06 02:58:00
2513,Evaluate Past Accidents,2023-01-06 03:08:00
2513,Make Claim Decision,2023-01-06 03:12:00
2513,Review Driving History,2023-01-06 03:18:00
2513,Check DUI and Speeding,2023-01-06 03:18:00
2513,Claim Approved or Rejected,2023-01-06 03:23:00
2513,End Claim,2023-01-06 03:36:00
2514,Start Claim,2023-01-12 14:00:00
2514,Validate Claim Data,2023-01-12 14:09:00
2514,Check Credit Score,2023-01-12 14:14:00
2514,Evaluate Past Accidents,2023-01-12 14:24:00
2514,Review Driving History,2023-01-12 14:27:00
2514,Check DUI and Speeding,2023-01-12 14:35:00
2514,Make Claim Decision,2023-01-12 14:36:00
2514,Claim Approved or Rejected,2023-01-12 14:56:00
2514,End Claim,2023-01-12 15:20:00
2515,Start Claim,2023-01-19 02:56:00
2515,Validate Claim Data,2023-01-19 03:00:00
2515,Review Driving History,2023-01-19 03:08:00
2515,Check Credit Score,2023-01-19 03:10:00
2515,Check DUI and Speeding,2023-01-19 03:11:00
2515,Evaluate Past Accidents,2023-01-19 03:36:00
2515,Make Claim Decision,2023-01-19 03:38:00
2515,Claim Approved or Rejected,2023-01-19 03:45:00
2515,End Claim,2023-01-19 04:00:00
2516,Start Claim,2023-01-17 13:49:00
2516,Check Credit Score,2023-01-17 13:55:00
2516,Validate Claim Data,2023-01-17 13:56:00
2516,Review Driving History,2023-01-17 14:04:00
2516,Evaluate Past Accidents,2023-01-17 14:13:00
2516,Make Claim Decision,2023-01-17 14:37:00
2516,Check DUI and Speeding,2023-01-17 14:39:00
2516,End Claim,2023-01-17 14:45:00
2516,Claim Approved or Rejected,2023-01-17 14:52:00
2517,Start Claim,2023-01-27 10:09:00
2517,Validate Claim Data,2023-01-27 10:18:00
2517,Make Claim Decision,2023-01-27 10:27:00
2517,Check Credit Score,2023-01-27 10:29:00
2517,Review Driving History,2023-01-27 10:39:00
2517,Evaluate Past Accidents,2023-01-27 10:45:00
2517,Check DUI and Speeding,2023-01-27 10:49:00
2517,End Claim,2023-01-27 10:49:00
2517,Claim Approved or Rejected,2023-01-27 11:19:00
2518,Start Claim,2023-01-13 02:31:00
2518,Validate Claim Data,2023-01-13 02:36:00
2518,Check Credit Score,2023-01-13 02:43:00
2518,Review Driving History,2023-01-13 02:46:00
2518,Evaluate Past Accidents,2023-01-13 02:51:00
2518,Claim Approved or Rejected,2023-01-13 02:52:00
2518,Make Claim Decision,2023-01-13 03:19:00
2518,Check DUI and Speeding,2023-01-13 03:21:00
2518,End Claim,2023-01-13 03:51:00
2519,Start Claim,2023-01-03 01:48:00
2519,Validate Claim Data,2023-01-03 01:58:00
2519,Review Driving History,2023-01-03 02:03:00
2519,Check Credit Score,2023-01-03 02:08:00
2519,Check DUI and Speeding,2023-01-03 02:08:00
2519,Evaluate Past Accidents,2023-01-03 02:12:00
2519,End Claim,2023-01-03 02:36:00
2519,Make Claim Decision,2023-01-03 02:42:00
2519,Claim Approved or Rejected,2023-01-03 02:44:00
252,Start Claim,2023-01-22 10:47:00
252,Validate Claim Data,2023-01-22 10:51:00
252,Check Credit Score,2023-01-22 10:57:00
252,Review Driving History,2023-01-22 11:05:00
252,Evaluate Past Accidents,2023-01-22 11:11:00
252,Check DUI and Speeding,2023-01-22 11:32:00
252,Claim Approved or Rejected,2023-01-22 11:36:00
252,Make Claim Decision,2023-01-22 11:41:00
252,End Claim,2023-01-22 12:07:00
2520,Start Claim,2023-01-12 02:07:00
2520,Validate Claim Data,2023-01-12 02:10:00
2520,Check Credit Score,2023-01-12 02:17:00
2520,Review Driving History,2023-01-12 02:19:00
2520,Evaluate Past Accidents,2023-01-12 02:31:00
2520,Claim Approved or Rejected,2023-01-12 02:35:00
2520,Check DUI and Speeding,2023-01-12 02:37:00
2520,End Claim,2023-01-12 02:39:00
2520,Make Claim Decision,2023-01-12 02:43:00
2521,Start Claim,2023-01-31 04:57:00
2521,Check Credit Score,2023-01-31 05:03:00
2521,Validate Claim Data,2023-01-31 05:06:00
2521,Evaluate Past Accidents,2023-01-31 05:09:00
2521,Review Driving History,2023-01-31 05:21:00
2521,Make Claim Decision,2023-01-31 05:39:00
2521,Check DUI and Speeding,2023-01-31 05:42:00
2521,End Claim,2023-01-31 05:53:00
2521,Claim Approved or Rejected,2023-01-31 06:07:00
2522,Start Claim,2023-01-06 10:03:00
2522,Validate Claim Data,2023-01-06 10:10:00
2522,Review Driving History,2023-01-06 10:12:00
2522,Check Credit Score,2023-01-06 10:21:00
2522,Make Claim Decision,2023-01-06 10:21:00
2522,Evaluate Past Accidents,2023-01-06 10:27:00
2522,Claim Approved or Rejected,2023-01-06 10:38:00
2522,Check DUI and Speeding,2023-01-06 10:53:00
2522,End Claim,2023-01-06 11:23:00
2523,Start Claim,2023-01-14 08:00:00
2523,Validate Claim Data,2023-01-14 08:05:00
2523,Review Driving History,2023-01-14 08:09:00
2523,Check Credit Score,2023-01-14 08:14:00
2523,Check DUI and Speeding,2023-01-14 08:25:00
2523,Evaluate Past Accidents,2023-01-14 08:28:00
2523,Make Claim Decision,2023-01-14 08:36:00
2523,Claim Approved or Rejected,2023-01-14 08:49:00
2523,End Claim,2023-01-14 09:04:00
2524,Start Claim,2023-01-09 21:33:00
2524,Validate Claim Data,2023-01-09 21:42:00
2524,Evaluate Past Accidents,2023-01-09 21:45:00
2524,Review Driving History,2023-01-09 21:51:00
2524,Make Claim Decision,2023-01-09 21:51:00
2524,Check Credit Score,2023-01-09 21:53:00
2524,Claim Approved or Rejected,2023-01-09 22:08:00
2524,Check DUI and Speeding,2023-01-09 22:18:00
2524,End Claim,2023-01-09 22:37:00
2525,Start Claim,2023-01-13 19:40:00
2525,Validate Claim Data,2023-01-13 19:46:00
2525,Check Credit Score,2023-01-13 19:54:00
2525,Review Driving History,2023-01-13 19:55:00
2525,Check DUI and Speeding,2023-01-13 19:55:00
2525,Evaluate Past Accidents,2023-01-13 20:12:00
2525,Claim Approved or Rejected,2023-01-13 20:29:00
2525,Make Claim Decision,2023-01-13 20:34:00
2525,End Claim,2023-01-13 20:44:00
2526,Start Claim,2023-01-25 12:18:00
2526,Validate Claim Data,2023-01-25 12:27:00
2526,Check Credit Score,2023-01-25 12:28:00
2526,Make Claim Decision,2023-01-25 12:42:00
2526,Review Driving History,2023-01-25 12:48:00
2526,Evaluate Past Accidents,2023-01-25 12:50:00
2526,Check DUI and Speeding,2023-01-25 12:58:00
2526,End Claim,2023-01-25 13:22:00
2526,Claim Approved or Rejected,2023-01-25 13:28:00
2527,Start Claim,2023-01-13 16:41:00
2527,Validate Claim Data,2023-01-13 16:45:00
2527,Check Credit Score,2023-01-13 16:51:00
2527,Review Driving History,2023-01-13 16:53:00
2527,Check DUI and Speeding,2023-01-13 16:56:00
2527,Evaluate Past Accidents,2023-01-13 17:05:00
2527,End Claim,2023-01-13 17:37:00
2527,Make Claim Decision,2023-01-13 17:41:00
2527,Claim Approved or Rejected,2023-01-13 17:51:00
2528,Start Claim,2023-01-21 19:22:00
2528,Validate Claim Data,2023-01-21 19:25:00
2528,Check Credit Score,2023-01-21 19:30:00
2528,Review Driving History,2023-01-21 19:40:00
2528,Check DUI and Speeding,2023-01-21 19:47:00
2528,Make Claim Decision,2023-01-21 19:52:00
2528,Evaluate Past Accidents,2023-01-21 19:54:00
2528,Claim Approved or Rejected,2023-01-21 20:11:00
2528,End Claim,2023-01-21 20:26:00
2529,Start Claim,2023-01-11 03:06:00
2529,Validate Claim Data,2023-01-11 03:10:00
2529,Review Driving History,2023-01-11 03:15:00
2529,Check Credit Score,2023-01-11 03:16:00
2529,Evaluate Past Accidents,2023-01-11 03:30:00
2529,Claim Approved or Rejected,2023-01-11 03:34:00
2529,Check DUI and Speeding,2023-01-11 03:36:00
2529,End Claim,2023-01-11 03:46:00
2529,Make Claim Decision,2023-01-11 04:00:00
253,Start Claim,2023-02-02 10:24:00
253,Validate Claim Data,2023-02-02 10:33:00
253,Check Credit Score,2023-02-02 10:40:00
253,Evaluate Past Accidents,2023-02-02 10:44:00
253,Review Driving History,2023-02-02 10:48:00
253,Make Claim Decision,2023-02-02 10:54:00
253,End Claim,2023-02-02 11:12:00
253,Check DUI and Speeding,2023-02-02 11:14:00
253,Claim Approved or Rejected,2023-02-02 11:27:00
2530,Start Claim,2023-01-30 08:25:00
2530,Validate Claim Data,2023-01-30 08:33:00
2530,Check Credit Score,2023-01-30 08:35:00
2530,Check DUI and Speeding,2023-01-30 08:40:00
2530,Evaluate Past Accidents,2023-01-30 08:41:00
2530,Review Driving History,2023-01-30 08:52:00
2530,Claim Approved or Rejected,2023-01-30 09:07:00
2530,Make Claim Decision,2023-01-30 09:13:00
2530,End Claim,2023-01-30 09:29:00
2531,Start Claim,2023-01-07 23:38:00
2531,Validate Claim Data,2023-01-07 23:44:00
2531,Check Credit Score,2023-01-07 23:44:00
2531,Evaluate Past Accidents,2023-01-07 23:50:00
2531,Review Driving History,2023-01-08 00:02:00
2531,End Claim,2023-01-08 00:02:00
2531,Claim Approved or Rejected,2023-01-08 00:06:00
2531,Check DUI and Speeding,2023-01-08 00:28:00
2531,Make Claim Decision,2023-01-08 00:38:00
2532,Start Claim,2023-01-23 11:57:00
2532,Validate Claim Data,2023-01-23 12:01:00
2532,Check Credit Score,2023-01-23 12:13:00
2532,Claim Approved or Rejected,2023-01-23 12:18:00
2532,Check DUI and Speeding,2023-01-23 12:22:00
2532,Review Driving History,2023-01-23 12:27:00
2532,Evaluate Past Accidents,2023-01-23 12:29:00
2532,End Claim,2023-01-23 12:37:00
2532,Make Claim Decision,2023-01-23 12:45:00
2533,Start Claim,2023-01-12 22:45:00
2533,Validate Claim Data,2023-01-12 22:49:00
2533,Check Credit Score,2023-01-12 22:53:00
2533,Make Claim Decision,2023-01-12 23:09:00
2533,Review Driving History,2023-01-12 23:15:00
2533,Claim Approved or Rejected,2023-01-12 23:20:00
2533,Evaluate Past Accidents,2023-01-12 23:25:00
2533,Check DUI and Speeding,2023-01-12 23:35:00
2533,End Claim,2023-01-12 23:49:00
2534,Start Claim,2023-01-26 00:25:00
2534,Validate Claim Data,2023-01-26 00:33:00
2534,Check Credit Score,2023-01-26 00:37:00
2534,Review Driving History,2023-01-26 00:40:00
2534,Check DUI and Speeding,2023-01-26 00:50:00
2534,Claim Approved or Rejected,2023-01-26 00:53:00
2534,Evaluate Past Accidents,2023-01-26 01:01:00
2534,Make Claim Decision,2023-01-26 01:19:00
2534,End Claim,2023-01-26 01:29:00
2535,Start Claim,2023-01-08 14:16:00
2535,Check Credit Score,2023-01-08 14:24:00
2535,Validate Claim Data,2023-01-08 14:26:00
2535,Review Driving History,2023-01-08 14:34:00
2535,Check DUI and Speeding,2023-01-08 14:36:00
2535,Evaluate Past Accidents,2023-01-08 14:48:00
2535,End Claim,2023-01-08 14:56:00
2535,Claim Approved or Rejected,2023-01-08 14:58:00
2535,Make Claim Decision,2023-01-08 15:16:00
2536,Start Claim,2023-01-03 04:49:00
2536,Validate Claim Data,2023-01-03 04:54:00
2536,Review Driving History,2023-01-03 05:01:00
2536,Check Credit Score,2023-01-03 05:05:00
2536,Make Claim Decision,2023-01-03 05:13:00
2536,Evaluate Past Accidents,2023-01-03 05:21:00
2536,Check DUI and Speeding,2023-01-03 05:24:00
2536,Claim Approved or Rejected,2023-01-03 05:38:00
2536,End Claim,2023-01-03 05:45:00
2537,Start Claim,2023-01-24 21:58:00
2537,Validate Claim Data,2023-01-24 22:06:00
2537,Check Credit Score,2023-01-24 22:10:00
2537,Review Driving History,2023-01-24 22:10:00
2537,Evaluate Past Accidents,2023-01-24 22:22:00
2537,Make Claim Decision,2023-01-24 22:28:00
2537,End Claim,2023-01-24 22:30:00
2537,Claim Approved or Rejected,2023-01-24 22:47:00
2537,Check DUI and Speeding,2023-01-24 22:48:00
2538,Start Claim,2023-01-12 06:26:00
2538,Check Credit Score,2023-01-12 06:32:00
2538,Validate Claim Data,2023-01-12 06:35:00
2538,Review Driving History,2023-01-12 06:41:00
2538,Check DUI and Speeding,2023-01-12 06:46:00
2538,Evaluate Past Accidents,2023-01-12 06:58:00
2538,Claim Approved or Rejected,2023-01-12 07:08:00
2538,Make Claim Decision,2023-01-12 07:14:00
2538,End Claim,2023-01-12 07:30:00
2539,Start Claim,2023-01-29 06:47:00
2539,Validate Claim Data,2023-01-29 06:52:00
2539,Check Credit Score,2023-01-29 07:01:00
2539,Check DUI and Speeding,2023-01-29 07:02:00
2539,Review Driving History,2023-01-29 07:17:00
2539,Evaluate Past Accidents,2023-01-29 07:19:00
2539,End Claim,2023-01-29 07:27:00
2539,Make Claim Decision,2023-01-29 07:35:00
2539,Claim Approved or Rejected,2023-01-29 07:57:00
254,Start Claim,2023-01-24 05:16:00
254,Validate Claim Data,2023-01-24 05:24:00
254,Evaluate Past Accidents,2023-01-24 05:28:00
254,Make Claim Decision,2023-01-24 05:34:00
254,Check Credit Score,2023-01-24 05:36:00
254,End Claim,2023-01-24 05:40:00
254,Review Driving History,2023-01-24 05:46:00
254,Claim Approved or Rejected,2023-01-24 05:51:00
254,Check DUI and Speeding,2023-01-24 05:56:00
2540,Start Claim,2023-01-28 08:26:00
2540,Validate Claim Data,2023-01-28 08:30:00
2540,Review Driving History,2023-01-28 08:35:00
2540,Check Credit Score,2023-01-28 08:40:00
2540,Evaluate Past Accidents,2023-01-28 08:42:00
2540,Make Claim Decision,2023-01-28 08:44:00
2540,End Claim,2023-01-28 08:50:00
2540,Check DUI and Speeding,2023-01-28 09:01:00
2540,Claim Approved or Rejected,2023-01-28 09:22:00
2541,Start Claim,2023-01-24 22:23:00
2541,Check Credit Score,2023-01-24 22:31:00
2541,Validate Claim Data,2023-01-24 22:33:00
2541,Review Driving History,2023-01-24 22:41:00
2541,Evaluate Past Accidents,2023-01-24 22:47:00
2541,Make Claim Decision,2023-01-24 22:47:00
2541,Check DUI and Speeding,2023-01-24 22:58:00
2541,Claim Approved or Rejected,2023-01-24 22:58:00
2541,End Claim,2023-01-24 23:11:00
2542,Start Claim,2023-01-28 15:53:00
2542,Check Credit Score,2023-01-28 15:59:00
2542,Validate Claim Data,2023-01-28 16:02:00
2542,Review Driving History,2023-01-28 16:05:00
2542,Evaluate Past Accidents,2023-01-28 16:09:00
2542,Claim Approved or Rejected,2023-01-28 16:14:00
2542,End Claim,2023-01-28 16:17:00
2542,Check DUI and Speeding,2023-01-28 16:18:00
2542,Make Claim Decision,2023-01-28 16:41:00
2543,Start Claim,2023-01-06 21:23:00
2543,Validate Claim Data,2023-01-06 21:27:00
2543,Check Credit Score,2023-01-06 21:41:00
2543,Review Driving History,2023-01-06 21:47:00
2543,End Claim,2023-01-06 21:47:00
2543,Evaluate Past Accidents,2023-01-06 22:03:00
2543,Check DUI and Speeding,2023-01-06 22:03:00
2543,Claim Approved or Rejected,2023-01-06 22:05:00
2543,Make Claim Decision,2023-01-06 22:11:00
2544,Start Claim,2023-01-01 20:51:00
2544,Validate Claim Data,2023-01-01 20:55:00
2544,Check Credit Score,2023-01-01 21:09:00
2544,Make Claim Decision,2023-01-01 21:09:00
2544,Check DUI and Speeding,2023-01-01 21:11:00
2544,Review Driving History,2023-01-01 21:15:00
2544,Evaluate Past Accidents,2023-01-01 21:23:00
2544,Claim Approved or Rejected,2023-01-01 21:54:00
2544,End Claim,2023-01-01 21:55:00
2545,Start Claim,2023-01-16 16:23:00
2545,Validate Claim Data,2023-01-16 16:28:00
2545,Review Driving History,2023-01-16 16:38:00
2545,Check Credit Score,2023-01-16 16:41:00
2545,Evaluate Past Accidents,2023-01-16 16:51:00
2545,Check DUI and Speeding,2023-01-16 16:58:00
2545,End Claim,2023-01-16 17:03:00
2545,Make Claim Decision,2023-01-16 17:11:00
2545,Claim Approved or Rejected,2023-01-16 17:12:00
2546,Start Claim,2023-01-30 20:25:00
2546,Validate Claim Data,2023-01-30 20:30:00
2546,Check Credit Score,2023-01-30 20:37:00
2546,Review Driving History,2023-01-30 20:37:00
2546,Check DUI and Speeding,2023-01-30 20:40:00
2546,Evaluate Past Accidents,2023-01-30 20:45:00
2546,Make Claim Decision,2023-01-30 21:07:00
2546,End Claim,2023-01-30 21:21:00
2546,Claim Approved or Rejected,2023-01-30 21:35:00
2547,Start Claim,2023-02-03 22:30:00
2547,Validate Claim Data,2023-02-03 22:40:00
2547,Check Credit Score,2023-02-03 22:44:00
2547,End Claim,2023-02-03 22:54:00
2547,Review Driving History,2023-02-03 23:00:00
2547,Evaluate Past Accidents,2023-02-03 23:02:00
2547,Make Claim Decision,2023-02-03 23:06:00
2547,Check DUI and Speeding,2023-02-03 23:20:00
2547,Claim Approved or Rejected,2023-02-03 23:40:00
2548,Start Claim,2023-01-14 03:28:00
2548,Validate Claim Data,2023-01-14 03:34:00
2548,Check Credit Score,2023-01-14 03:46:00
2548,Review Driving History,2023-01-14 03:49:00
2548,Check DUI and Speeding,2023-01-14 03:53:00
2548,Evaluate Past Accidents,2023-01-14 03:56:00
2548,Claim Approved or Rejected,2023-01-14 04:03:00
2548,Make Claim Decision,2023-01-14 04:22:00
2548,End Claim,2023-01-14 04:40:00
2549,Start Claim,2023-01-09 08:53:00
2549,Validate Claim Data,2023-01-09 09:01:00
2549,Check Credit Score,2023-01-09 09:09:00
2549,Review Driving History,2023-01-09 09:14:00
2549,Claim Approved or Rejected,2023-01-09 09:14:00
2549,Check DUI and Speeding,2023-01-09 09:18:00
2549,Evaluate Past Accidents,2023-01-09 09:25:00
2549,End Claim,2023-01-09 09:41:00
2549,Make Claim Decision,2023-01-09 09:47:00
255,Start Claim,2023-01-26 09:24:00
255,Validate Claim Data,2023-01-26 09:33:00
255,Check Credit Score,2023-01-26 09:40:00
255,Check DUI and Speeding,2023-01-26 09:44:00
255,Review Driving History,2023-01-26 09:45:00
255,Claim Approved or Rejected,2023-01-26 09:45:00
255,Evaluate Past Accidents,2023-01-26 09:48:00
255,Make Claim Decision,2023-01-26 09:48:00
255,End Claim,2023-01-26 09:56:00
2550,Start Claim,2023-01-01 09:48:00
2550,Validate Claim Data,2023-01-01 09:55:00
2550,Check Credit Score,2023-01-01 10:02:00
2550,Check DUI and Speeding,2023-01-01 10:03:00
2550,Make Claim Decision,2023-01-01 10:12:00
2550,Review Driving History,2023-01-01 10:15:00
2550,Claim Approved or Rejected,2023-01-01 10:16:00
2550,Evaluate Past Accidents,2023-01-01 10:24:00
2550,End Claim,2023-01-01 11:00:00
2551,Start Claim,2023-01-29 07:14:00
2551,Validate Claim Data,2023-01-29 07:17:00
2551,Evaluate Past Accidents,2023-01-29 07:26:00
2551,Check DUI and Speeding,2023-01-29 07:29:00
2551,Check Credit Score,2023-01-29 07:30:00
2551,Review Driving History,2023-01-29 07:38:00
2551,Claim Approved or Rejected,2023-01-29 07:49:00
2551,Make Claim Decision,2023-01-29 07:56:00
2551,End Claim,2023-01-29 08:18:00
2552,Start Claim,2023-01-10 23:27:00
2552,Check Credit Score,2023-01-10 23:33:00
2552,Validate Claim Data,2023-01-10 23:36:00
2552,Review Driving History,2023-01-10 23:42:00
2552,Evaluate Past Accidents,2023-01-10 23:51:00
2552,End Claim,2023-01-10 23:51:00
2552,Check DUI and Speeding,2023-01-10 23:57:00
2552,Make Claim Decision,2023-01-11 00:21:00
2552,Claim Approved or Rejected,2023-01-11 00:23:00
2553,Start Claim,2023-01-30 04:43:00
2553,Validate Claim Data,2023-01-30 04:46:00
2553,Check Credit Score,2023-01-30 04:51:00
2553,Evaluate Past Accidents,2023-01-30 04:55:00
2553,Review Driving History,2023-01-30 05:01:00
2553,Check DUI and Speeding,2023-01-30 05:13:00
2553,Make Claim Decision,2023-01-30 05:37:00
2553,End Claim,2023-01-30 05:39:00
2553,Claim Approved or Rejected,2023-01-30 05:46:00
2554,Start Claim,2023-01-14 12:19:00
2554,Validate Claim Data,2023-01-14 12:22:00
2554,Check Credit Score,2023-01-14 12:29:00
2554,Review Driving History,2023-01-14 12:43:00
2554,Make Claim Decision,2023-01-14 12:43:00
2554,Claim Approved or Rejected,2023-01-14 12:47:00
2554,Evaluate Past Accidents,2023-01-14 12:55:00
2554,Check DUI and Speeding,2023-01-14 12:59:00
2554,End Claim,2023-01-14 13:15:00
2555,Start Claim,2023-01-09 03:18:00
2555,Validate Claim Data,2023-01-09 03:26:00
2555,Review Driving History,2023-01-09 03:27:00
2555,Check Credit Score,2023-01-09 03:32:00
2555,Make Claim Decision,2023-01-09 03:42:00
2555,Claim Approved or Rejected,2023-01-09 03:46:00
